ID,Firm_ID,Year_of_Establishment,FirmName,Legal_Representative,Registered_Capital,Paid_in_Capital,Date_of_Establishment,Business_Status,Unified_social_credil_code,Registration_number,Taxpayer_number,Organization_code,Type_of_enterprise,Industry,Date_of_approval,Registration_Authority,Term_of_operation,Taxpayer_qualification,Staff_size,Insured_number,Former_name,English_name,Registered_address,Business_scope,Email,Label,Province,Province_code,City,City_code,County,County_code
37947901,7afc4b24c547c227b84985d5c02065e2,2020,广宗县敬轩包装袋加工厂,张瑞浩,,,2020-03-09,存续,,,,,,,,,,,,,,,,,,小微企业,河北省,130000,邢台市,130500,广宗县,130531
36077882,c816cd92de8259113d2b9434df8a226c,2020,沈阳市沈北新区美味迪食品店,刘俊英,,,2020-03-09,存续,,,,,,,,,,,,,,,,,,小微企业,辽宁省,210000,沈阳市,210100,沈北新区,210113
1150153,78527803af17068491f076d478ada552,2020,崇左市小天才校外托管服务有限公司,黄安彩,3万,-,2020-05-09,存续,91451402MA5PFGRF9F,-,91451402MA5PFGRF9F,MA5PFGRF9,有限责任公司(自然人独资),教育,,崇左市江州区市场监督管理局,2020-05-09至无固定期限,-,-,-,-,-,广西壮族自治区崇左市江州区石景林街道台村新园12-13号楼,为中小学生提供校外托管服务（不包括从事课余辅导、文化教育培训类的业务），住宿、餐饮服务。,,,广西壮族自治区,450000,崇左市,451400,江州区,451402
30094851,a8805924c1f3acbfd8ec2ecfe22732c7,2020,广信区向日葵日用百货商行,付丽华,2万人民币,,2020-05-19,在业,,,,,,,,,,,,,,,,,,,江西省,360000,南昌市,360100,青山湖区,360111
31766396,40d26c81f27e32ef64c5e77ce407332f,2020,西安经济技术开发区连东美容美发店,连东,,,2020-04-17,开业,,,,,,,,,,,,,,,,,,,陕西省,610000,西安市,610100,未央区,610112
91446118,9d70b021a9280a585e639dbcabd5da9c,2020,普安县剪艺造型,刘易,,,2020-06-15,存续,,,,,,,,,,,,,,,,,,,贵州省,520000,黔西南布依族苗族自治州,522300,普安县,522323
86301575,18c28b9421d4c10d0b60d2d879df6977,2020,厦门市集美区安家馨建材经营部,刘忠凯,,,2020-03-25,存续,,,,,,,,,,,,,,,,,,,福建省,350000,厦门市,350200,集美区,350211
14869466,a42241190d8a3acb6f897b4a95f00292,2020,耒阳鑫焱网络科技有限公司,刘慧,1000万人民币,-,2020-05-27,存续,91430481MA4RCHBY97,-,91430481MA4RCHBY97,MA4RCHBY9,有限责任公司(自然人投资或控股),科技推广和应用服务业,,耒阳市市场监督管理局,2020-05-27至无固定期限,-,-,-,-,-,湖南省耒阳市蔡子池街道办事处化龙居委会沿江路448-449号,物联网技术服务；信息技术咨询服务；两轮电动自行车、脚踏自行车、电动滑板车、电动汽车、自动售货机研发、租赁、维修服务；新能源汽车研发、销售、租赁服务；设计、制作、代理、发布国内广告；充电桩的建设及运营服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,,,湖南省,430000,衡阳市,430400,耒阳市,430481
8205726,8f0677496c3c288555d05ef8f4d5cb76,2020,常州若檀服饰有限公司,范域廷,40万人民币,-,2020-02-27,在业,91320404MA20X4GY18,-,91320404MA20X4GY18,MA20X4GY1,有限责任公司(自然人独资),纺织服装、服饰业,,常州市钟楼区市场监督管理局,2020-02-27至无固定期限,-,-,-,-,-,常州市钟楼区大仓路65号五星智造园26-103室,一般项目：服装制造；服饰制造；鞋制造；服装服饰零售；鞋帽零售；箱包制造；箱包零售；面料纺织印染加工；家用纺织制成品制造；针纺织品零售；工艺美术品及礼仪用品制造；广告设计、制作、代理；广告发布（非广播电台、电视台、报刊出版单位）；文具用品零售；专业设计服务；文艺创作；婚庆礼仪服务；租借道具活动（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,,,江苏省,320000,常州市,320400,钟楼区,320404
52777709,d9d8d0446bb628ea48b475cdbd060a51,2020,清江浦区勇胜电脑维修服务中心,王洋洋,1万人民币,,2020-03-19,在业,,,,,,,,,,,,,,,,,,,江苏省,320000,南京市,320100,栖霞区,320113
38145277,58531bf654df44f82b6fcb30e5cc8646,2020,柳州市柳南区帝莱广告服务部,黄苕,,,2020-05-12,存续,,,,,,,,,,,,,,,,,,,广西壮族自治区,450000,柳州市,450200,柳南区,450204
13650228,6d41a4d3f7b6503a75590318af3766bb,2020,广州智海包装材料有限公司,熊宗灿,100万人民币,-,2020-04-30,在业,91440101MA9UK6DU4K,-,91440101MA9UK6DU4K,MA9UK6DU4,有限责任公司(自然人独资),造纸和纸制品业,,广州市市场监督管理局,2020-04-30至无固定期限,-,-,-,-,-,广州市花都区新雅街广塘村东分三街21号（空港花都）,其他纸制品制造;纸和纸板容器制造;纸制品批发;纸制品零售;包装材料的销售;塑料包装箱及容器制造;,,,广东省,440000,广州市,440100,花都区,440114
32155427,12fd4b0ab1995f7759254763a963f7d1,2020,两江新区红朵便利店,张玲洁,,,2020-03-19,存续,,,,,,,,,,,,,,,,,,,重庆市,500000,重庆市,500000,渝北区,500112
59916205,86c2d6fbc38821be2b6d5e2c428a768b,2020,温岭市大溪勇峰建材商行,曹勇峰,,,2020-01-03,存续,,,,,,,,,,,,,,,,,,,浙江省,330000,台州市,331000,温岭市,331081
1860442,7ae662aac59b2b0ae43ee6cdd0a41cae,2020,昆山洪远精密机械有限公司,张顺清,100万人民币,-,2020-04-26,在业,91320583MA21C43B7Y,-,91320583MA21C43B7Y,MA21C43B7,有限责任公司(自然人独资),通用设备制造业,,昆山市市场监督管理局,2020-04-26至无固定期限,-,-,-,-,-,昆山市玉山镇北门路3888号昆山国际模具城模具制造区29号楼1室,一般项目：机械零件、零部件加工；金属加工机械制造；金属工具制造；模具制造；金属结构销售；电子元器件与机电组件设备制造；电工机械专用设备制造（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,,,江苏省,320000,苏州市,320500,昆山市,320583
90853092,01d482e9091fad3ee259c7080d53eec9,2020,敦化市智勇锯末加工厂,谢勇,,,2020-06-11,存续,,,,,,,,,,,,,,,,,,,吉林省,220000,延边朝鲜族自治州,222400,敦化市,222403
7663724,28f63bd370ee9ad29128399f64dfd8c2,2020,宁波权增石化有限公司,丁红娇,100万人民币,-,2020-01-06,存续,91330211MA2GWQ051K,330211000280737,91330211MA2GWQ051K,MA2GWQ051,有限责任公司(自然人投资或控股),批发业,,宁波市镇海区市场监督管理局,2020-01-06至2050-01-05,-,-,-,-,-,浙江省宁波市镇海区骆驼街道长骆路181号,一般项目：普通石油制品批发；化工产品批发（不含危险化学品）(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。,,,浙江省,330000,宁波市,330200,镇海区,330211
32380007,55306abdead6bde165d85cfae2d725d2,2020,泾河新城堵惯些百货店,郑燕炉,,,2020-05-14,在业,,,,,,,,,,,,,,,,,,,陕西省,610000,西安市,610100,高陵区,610117
36171886,d6f4e6835673649c7d5a127fbd61a205,2020,龙港市刘丙洁小吃店,刘丙洁,,,2020-04-22,存续,,,,,,,,,,,,,,,,,,,浙江省,330000,杭州市,330100,萧山区,330109
85737114,89cb8dae1201889095483c12a5d59fba,2020,永嘉县瓯北街道燕华涂料店,李燕华,,,2020-06-11,存续,,,,,,,,,,,,,,,,,,,浙江省,330000,温州市,330300,永嘉县,330324
86841159,1b93be82f4e686e435a48a718fdb34d0,2020,澧县老四老面包子铺,田世淼,,,2020-03-16,存续,,,,,,,,,,,,,,,,,,,湖南省,430000,常德市,430700,澧县,430723
7636239,1bedac8a4324e4f7f6c5b9a01e5b91dc,2020,甘肃国强建筑工程有限责任公司第一分公司,郭芝菱,-,-,2020-01-16,存续,91620103MA73UFKB4U,-,91620103MA73UFKB4U,MA73UFKB4,有限责任公司分公司(自然人投资或控股),房屋建筑业,,兰州市工商行政管理局七里河分局,2020-01-16至无固定期限,-,-,-,-,-,甘肃省兰州市七里河区西津西路819号甘肃机电水暖城85幢104号,建筑工程、市政公用工程、电力工程、机电安装工程、水利水电工程、公路工程、通信工程、钢结构工程、环保工程、地基与基础工程、起重设备安装工程、防水防腐保温工程、桥梁工程、建筑装修装饰工程、建筑幕墙工程、城市及道路照明工程、输变电工程、消防设施安装工程、电子与智能化工程、仿古建筑工程、地质灾害治理工程；农业项目开发；建筑工程施工劳务作业；预拌混凝土的施工；模板脚手架、建材的销售；机械设备租赁（以上各项依法须经批准的项目，经相关部门批准后方可开展经营活动）。***,,,甘肃省,620000,兰州市,620100,七里河区,620103
86620274,ab105f76b141e1f648e3c04d8e5245ac,2020,伊宁市积发房地产中介服务部,沈东英,,,2020-05-30,存续,,,,,,,,,,,,,,,,,,,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,伊宁市,654002
44019530,62d6465ce34dea8e267af21e3f0f9242,2020,小金县咪老六牦牛肉汤锅店,周义霞,,,2020-03-11,存续,,,,,,,,,,,,,,,,,,小微企业,四川省,510000,阿坝藏族羌族自治州,513200,小金县,513227
73934024,7d24263283f065131253139b74db2298,2020,黔江区喜祥餐馆,何喜祥,,,2020-03-27,存续,,,,,,,,,,,,,,,,,,小微企业,重庆市,500000,重庆市,500000,黔江区,500114
32367221,8d49116968876f533ce5cef7a4e7a4af,2020,都安韦秀升商店,韦秀升,,,2020-05-25,存续,,,,,,,,,,,,,,,,,,,广西壮族自治区,450000,南宁市,450100,青秀区,450103
10162136,7da96523154e2b640c0077dead06d5ca,2020,上海澜昕电子科技有限公司,徐升华,100万人民币,-,2020-04-16,存续,91310120MA1HWFT39W,-,91310120MA1HWFT39W,MA1HWFT39,有限责任公司(自然人独资),批发业,,奉贤区市场监督管理局,2020-04-16至2040-04-15,-,-,-,-,-,上海市奉贤区南桥镇环城西路477号1层,一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；电子元器件批发；电子元器件零售；电子测量仪器销售；电子专用设备销售；第一类医疗器械销售；五金产品批发；五金产品零售；机械设备销售；电力电子元器件销售；金属材料销售；仪器仪表销售；文具用品批发；文具用品零售；金属制品销售；电气设备销售；办公设备销售；汽车零配件批发；电子元器件制造（限分支机构经营）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,,,上海市,310000,上海市,310000,奉贤区,310120
60114102,0f1d8c3cd04576b05aef1c65cb9b448e,2020,乐平市多米美容美发店,蔡东东,12万人民币,,2020-04-17,在业,,,,,,,,,,,,,,,,,,小微企业,江西省,360000,景德镇市,360200,乐平市,360281
30075514,a73e192c36b70fe54275d10c612adf5e,2020,宣威市家园种植基地,浦双菊,,,2020-05-13,存续,,,,,,,,,,,,,,,,,,,云南省,530000,曲靖市,530300,宣威市,530381
69445759,873ede6b46afefe9e27e533aaac0e4b3,2020,南宁市经开区名尔信息咨询经营部,莫文政,,,2020-03-24,存续,,,,,,,,,,,,,,,,,,,广西壮族自治区,450000,南宁市,450100,江南区,450105
17321534,4189bd676ff1ae4a25a0c9476e89e233,2020,深圳市中久新材料有限公司,叶胜开,100万人民币,-,2020-04-02,存续,91440300MA5G4C4L21,440300209803242,91440300MA5G4C4L21,MA5G4C4L2,有限责任公司,批发业,,深圳市市场监督管理局,2020-04-02至无固定期限,-,-,-,-,-,深圳市宝安区石岩街道官田社区横坑工业大道18号302,一般经营项目是：纳米材料、金属表面处理剂(不含危险化学品)、塑料助剂、合成树脂、其它化工产品(不含危险化学品)、玻璃及玻璃制品研发、销售；纳米领域内的技术开发、技术转让、技术咨询、技术服务。国内贸易，经营进出口权。（法律、行政法规或者国务院决定禁止和规定在登记前须经批准的项目除外），许可经营项目是：纳米材料、玻璃及玻璃制品生产、加工。,,小微企业,广东省,440000,深圳市,440300,宝安区,440306
475095,9853431eb36bb5ee42e8376f4a66c244,2020,东莞市姜凯商贸有限公司,姜凯承,200万人民币,-,2020-04-01,在业,91441900MA54FT1X7F,-,91441900MA54FT1X7F,MA54FT1X7,有限责任公司(自然人投资或控股),批发业,,广东省东莞市市场监督管理局,2020-04-01至无固定期限,-,-,-,-,-,广东省东莞市大岭山镇大岭山莲峰新路122号1栋406房,销售：服装、鞋、眼镜、手表、数码产品、家用电器、电子产品、母婴用品、家具、日用百货、床上用品、厨具、玩具、五金交电、办公设备及用品。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓,,小微企业,广东省,440000,东莞市,441900,东莞市,441900
5235851,4d3137d36dd7e95091cfb3e6ec400dba,2020,郑州深达创光电技术有限公司,李小庆,100万,-,2020-05-11,存续,91410104MA9F3EDK8M,-,91410104MA9F3EDK8M,MA9F3EDK8,有限责任公司(自然人投资或控股),科技推广和应用服务业,,郑州市管城区市场监督管理局,2020-05-11至无固定期限,-,-,-,-,-,河南省郑州市管城回族区航海东路街道466号12号楼3单元1102号,光电产品技术开发、技术服务；电子产品技术开发；合同能源管理；计算机信息系统集成服务；计算机软件开发；LED显示屏租赁；销售：LED显示屏、汽车配件,,,河南省,410000,郑州市,410100,管城回族区,410104
97501968,b52c63422399e7b267150e9c2d363cb6,2020,哈尔滨市南岗区胜安童装店,桂晓民,,,2020-01-10,存续,,,,,,,,,,,,,,,,,,小微企业,黑龙江省,230000,哈尔滨市,230100,南岗区,230103
50292890,fb1d4b17598768bdf7027a58504755ba,2020,睢宁县乡村洪雨农产品店,周洪雨,5万人民币,,2020-05-21,在业,,,,,,,,,,,,,,,,,,,江苏省,320000,徐州市,320300,睢宁县,320324
35921845,c7343fe2d98c0e8eae90c88a7ac65824,2020,大庆市龙凤区起丰洗车行,唐刚,,,2020-04-27,存续,,,,,,,,,,,,,,,,,,小微企业,黑龙江省,230000,大庆市,230600,龙凤区,230603
10440517,83ddb2357e43e1c3b74d6950d47ed931,2020,捌零玖零（天津）家居有限公司,赵龙,809万人民币,-,2020-05-11,存续,91120113MA07137U7E,-,91120113MA07137U7E,MA07137U7,有限责任公司,批发业,,天津市北辰区市场监督管理局,2020-05-11至无固定期限,-,-,-,-,-,天津市北辰区果园新村街京津公路312号红星美凯龙世贸家居有限公司内C8099,一般项目：家具销售；灯具销售；门窗销售；日用玻璃制品销售；日用木制品销售；家具零配件销售；电子产品销售；五金产品批发；厨具卫具及日用杂品批发；工艺美术品及收藏品批发（象牙及其制品除外）；专业设计服务；家具安装和维修服务；会议及展览服务；建筑物清洁服务；图文设计制作；广告制作；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；住宅室内装饰装修；园林绿化工程施工；市场调查。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：各类工程建设活动；建设工程设计。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）。,,,天津市,120000,天津市,120000,北辰区,120113
2144801,a06990b465b34247345068d2712cae74,2020,新乡市悠跃体育有限公司,李鸽,50万,-,2020-04-22,存续,91410703MA9F0EEUXX,-,91410703MA9F0EEUXX,MA9F0EEUX,有限责任公司(自然人独资),体育,,新乡市卫滨区市场监督管理局,2020-04-22至无固定期限,-,-,-,-,-,河南省新乡市卫滨区解放路街道南121号,体育运动训练指导服务、体育运动队及运动员服务、体育项目开发服务、体育场馆服务、体育文化推广服务、健身咨询服务、体能拓展训练服务、会议展览展示服务、体育赛事竞赛组织策划、演出、庆典、大型活动策划，体育文化用品、体育设备出租、体育场馆租赁、体育场地设施管理、体育场地设施工程施工；销售：体育器材、健身器材、体育用品、服装鞋帽、教学设备、教学仪器、办公用品、日用百货、国内出版物、图书。,,小微企业,河南省,410000,新乡市,410700,卫滨区,410703
